ticker,cik,filing_date,accession,doc,tokens,substantive_full15,boilerplate_full15,tls_full15
AFL,4977,2019-02-25,0000004977-19-000049,afl12311810k.htm,111457,4.867347945844585,0.7626259454318706,4.104722000412715
AGCO,880266,2019-03-01,0000880266-19-000009,a2018agco10-k.htm,60998,0.7377291058723238,0.1639398013049608,0.5737893045673629
AGIO,1439222,2019-02-14,0001439222-19-000004,agio-20181231.htm,91130,0.0,1.2070668276089105,-1.2070668276089105
AGM,845877,2019-02-21,0000845877-19-000018,a201810-k.htm,106984,0.7945113287968294,1.2151349734539745,-0.4206236446571449
AGNC,1423689,2019-02-22,0001423689-19-000007,agnc10k123118.htm,58248,0.0,1.1159181431122098,-1.1159181431122098
AGO,1273813,2019-03-01,0001273813-19-000004,ago-12312018x10k.htm,142856,3.4475275802206413,1.8900151201209607,1.5575124600996806
AGX,100591,2019-04-10,0001104659-19-020681,a19-30120_110k.htm,51321,25.233335281853435,3.409910173223437,21.82342510863
AGYS,78749,2019-05-24,0000078749-19-000021,agys-3312019xfy1910k.htm,35785,0.0,0.4191700433142378,-0.4191700433142378
AHCO,1725255,2019-03-29,0001104659-19-018712,a19-6578_110k.htm,56945,0.5268241285450874,5.092633242602512,-4.565809114057424
AHR,1632970,2019-03-18,0001632970-19-000034,gahr4-10xk2018xq4.htm,101228,2.81542656182084,1.6299837989489074,1.1854427628719326
AILIH,18654,2019-02-26,0001002910-19-000094,aee201810-k.htm,104859,30.016498345397153,0.4291477126426916,29.58735063275446
AIN,819793,2019-03-14,0000891092-19-002857,e4069-10k.htm,55935,0.0,0.4469473496022169,-0.4469473496022169
AIR,1750,2019-07-18,0001047469-19-004266,a2239223z10-k.htm,44650,0.7278835386338186,0.2239641657334826,0.503919372900336
AIT,109563,2019-08-16,0000109563-19-000095,ait-2019630x10k.htm,39112,0.0,0.0,0.0
AIV,922864,2019-02-20,0000922864-19-000007,a201810-k.htm,60040,0.0,0.3331112591605596,-0.3331112591605596
AIZ,1267238,2019-02-22,0001628280-19-001767,aiz1231201810k.htm,110070,1.4536204233669483,0.6359589352230399,0.8176614881439084
AJG,354190,2019-02-08,0001193125-19-032304,d618065d10k.htm,79952,0.8755253151891136,0.5003001801080649,0.3752251350810486
AKAM,1086222,2019-02-28,0001086222-19-000066,akam10k123118.htm,51387,0.5838052425710784,0.0,0.5838052425710784
AKR,899629,2019-02-19,0001564590-19-003257,akr-10k_20181231.htm,63104,0.0,0.9508113590263692,-0.9508113590263692
AL,1487712,2019-02-21,0001558370-19-000845,al-20181231x10k.htm,56839,0.0,1.583419834972466,-1.583419834972466
ALB,915913,2019-02-27,0000915913-19-000021,a1231201810-kdocument.htm,76438,6.639367853685339,0.3270624558465684,6.312305397838771
ALE,66756,2019-02-14,0000066756-19-000023,ale12312018-10k.htm,73002,94.14125640393416,0.1369825484233308,94.00427385551082
ALEX,1545654,2019-02-28,0001545654-19-000012,a201810-kdoc.htm,63030,12.454386799936538,0.0,12.454386799936538
ALG,897077,2019-03-01,0000897077-19-000012,alg-20181231.htm,40031,0.0,0.749419200119907,-0.749419200119907
ALGN,1097149,2019-02-28,0001097149-19-000009,algn-20181231x10k.htm,57473,0.0,0.0,0.0
ALGT,1362468,2019-02-28,0001362468-19-000010,algt201810kdoc.htm,38120,0.0,0.3934942287513117,-0.3934942287513117
ALK,766421,2019-02-15,0000766421-19-000008,alk10-k123118.htm,49521,0.0,0.2019345328244583,-0.2019345328244583
ALKS,1520262,2019-02-15,0001564590-19-003060,alks-10k_20181231.htm,78344,0.3829265802103543,0.1914632901051771,0.1914632901051771
ALL,899051,2019-02-15,0000899051-19-000007,allcorp-12311810xk.htm,144507,16.76389379061222,0.1730019999031188,16.5908917907091
ALLE,1579241,2019-02-19,0001579241-19-000006,alle10k12312018doc.htm,54923,0.5462192524079166,0.4551827103399304,0.091036542067986
ALNY,1178670,2019-02-14,0001564590-19-003022,alny-10k_20181231.htm,108425,0.0,0.2305741295826608,-0.2305741295826608
ALRM,1459200,2019-03-01,0001459200-19-000007,alarmcom10-kdecember312018.htm,79395,1.448453932867309,0.440833805655268,1.007620127212041
ALX,3499,2019-02-11,0000003499-19-000004,alx10-k123118.htm,35475,1.550387596899225,0.0,1.550387596899225
AM,1623925,2019-02-13,0001558370-19-000642,amgp-20181231x10k.htm,58124,0.0,0.5161379120500998,-0.5161379120500998
AMAT,6951,2019-12-13,0000006951-19-000046,amat-20191027.htm,51523,0.9704403858470974,1.164528463016517,-0.1940880771694194
AMBA,1280263,2019-03-29,0001564590-19-010114,amba-10k_20190131.htm,60133,1.5798313737881031,0.5820431377114064,0.9977882360766968
AMC,1411579,2019-03-01,0001411579-19-000013,c579-20181231x10k.htm,99130,0.1513164531423383,0.3530717239987894,-0.2017552708564511
AMD,2488,2019-02-08,0000002488-19-000011,amd-12292018x10k.htm,67764,0.6640694173897645,1.254353343958444,-0.5902839265686796
AME,1037868,2019-02-21,0001193125-19-046947,d640432d10k.htm,52014,0.0,1.2496635521205828,-1.2496635521205828
AMG,1004434,2019-04-01,0001004434-19-000011,a10-kaxpart1aqr2018.htm,2894,0.0,0.0,0.0
AMGN,318154,2019-02-13,0000318154-19-000008,amgn-12312018x10kq42018.htm,78561,0.0,0.127289622077112,-0.127289622077112
AMH,1562401,2019-02-22,0001562401-19-000020,amh12311810k.htm,84911,0.4710814853199232,1.2365888989647984,-0.7655074136448752
AMKR,1047127,2019-02-22,0001047127-19-000007,amkr12311810k.htm,46764,0.3207595586348473,1.176118381661107,-0.8553588230262595
AMPH,1297184,2019-03-15,0001297184-19-000013,amph-20181231x10k.htm,88406,0.0,0.961473203176255,-0.961473203176255
AMR,1704715,2019-04-01,0001704715-19-000013,contura12312018financials.htm,105485,3.555007821017206,0.3318007299616059,3.2232070910556003
AMRC,1488139,2019-03-08,0001488139-19-000022,amrc1231201810-k.htm,67083,72.2984958931473,1.3416215732748984,70.9568743198724
AMRX,1723128,2019-03-01,0001723128-19-000028,amrx-12x31x201810kdoc.htm,76729,0.4887330735445529,0.9123017372831654,-0.4235686637386125
AMSC,880807,2019-06-05,0001437749-19-011477,amsc20190331_10k.htm,48229,83.4041759107591,3.213834000290282,80.1903419104688
AMT,1053507,2019-02-27,0001053507-19-000012,amt1231201810k.htm,78131,0.6399508517745838,0.1279901703549167,0.511960681419667
AMWD,794619,2019-06-28,0000794619-19-000046,amwd-2019430x10k.htm,38490,0.0,0.0,0.0
AN,350698,2019-02-22,0000350698-19-000047,an10k2018.htm,56213,0.3557895860388166,0.4447369825485208,-0.0889473965097041
ANDE,821026,2019-02-27,0000821026-19-000026,ande2018123110-k.htm,51828,0.8682565408659412,0.1929458979702091,0.675310642895732
ANF,1018840,2019-04-01,0001018840-19-000018,a201810-k.htm,51931,0.0,0.1925632088733126,-0.1925632088733126
ANIP,1023024,2019-02-27,0001144204-19-010541,tv512330_10k.htm,74331,0.1345333710026772,0.0,0.1345333710026772
AON,315293,2019-02-19,0001628280-19-001558,aonplc201810-k.htm,71105,0.0,0.6328668869981013,-0.6328668869981013
AORT,784199,2019-02-26,0001193125-19-051962,d676077d10k.htm,66245,0.1509547890406823,0.6038191561627293,-0.452864367122047
AOS,91142,2019-02-15,0001193125-19-042339,d678397d10k.htm,31840,2.198492462311558,0.0,2.198492462311558
APAM,1517302,2019-02-20,0001517302-19-000012,apam-2018x12x3110xk.htm,83114,0.0,0.481266693938446,-0.481266693938446
APD,2969,2019-11-26,0000002969-19-000051,apd-10xkx30sep19.htm,69229,0.0,0.3611203397420156,-0.3611203397420156
APH,820313,2019-02-13,0001558370-19-000636,aph-20181231x10k.htm,49529,0.302852874073775,0.2019019160491833,0.1009509580245916
APLE,1418121,2019-03-26,0001185185-19-000408,aple20181231_10ka.htm,2105,0.0,9.501187648456057,-9.501187648456057
APOG,6845,2019-04-26,0000006845-19-000012,apog-20193210k.htm,54911,0.7284514942361275,0.3642257471180637,0.3642257471180637
APPF,1433195,2019-02-28,0001433195-19-000016,appf12311810-k.htm,58320,0.0,0.3429355281207133,-0.3429355281207133
APPN,1441683,2019-02-21,0001441683-19-000047,appn-20181231.htm,61136,0.327139492279508,0.654278984559016,-0.327139492279508
APTV,1521332,2019-02-04,0001521332-19-000007,aptv1231201810k.htm,89236,1.1206239634228337,0.0,1.1206239634228337
AR,1433270,2019-02-13,0001558370-19-000629,ar-20181231x10k.htm,93552,3.3938344450145372,0.1068924234650248,3.2869420215495126
ARCB,894405,2019-02-28,0001558370-19-001332,arcb-20181231x10k.htm,79792,1.378584319229998,0.5013033888109084,0.8772809304190897
ARDX,1437402,2019-03-06,0001558370-19-001583,ardx-20181231x10k.htm,67022,3.170600698278177,0.3730118468562561,2.797588851421921
ARES,1176948,2019-02-26,0001628280-19-001988,aresmanagement201810-k.htm,136361,0.110002126707783,0.5866780091081761,-0.4766758824003931
ARI,1467760,2019-02-13,0001467760-19-000005,ari-20181231x10k.htm,56881,0.0,1.5822506636662506,-1.5822506636662506
ARLO,1736946,2019-04-30,0001736946-19-000020,arlo-2018123110ka.htm,21284,0.4698364968990791,1.8793459875963163,-1.4095094906972374
ARLP,1086600,2019-02-22,0001558370-19-000892,arlp-20181231x10k.htm,97310,4.701469530366869,0.6165861679169664,4.084883362449903
ARMK,1584509,2019-11-26,0001584509-19-000237,fy2019aramark10-k.htm,70807,0.2824579490728318,0.8473738472184953,-0.5649158981456636
AROC,1389050,2019-02-20,0001389050-19-000021,a201810karoc.htm,61216,0.0,0.0,0.0
ARR,1428205,2019-02-14,0001428205-19-000045,arr-12312018x10k.htm,62248,0.4016193291350726,2.168744377329392,-1.7671250481943197
ARW,7536,2019-02-07,0001733391-19-000005,arw1231201810-k.htm,48897,0.0,0.6135345726731701,-0.6135345726731701
ARWR,879407,2019-11-25,0001564590-19-044376,arwr-10k_20190930.htm,52970,0.0,0.3775722106852935,-0.3775722106852935
ASGN,890564,2019-03-01,0000890564-19-000019,a10-k2018.htm,34775,0.0,0.0,0.0
ASH,1674862,2019-11-25,0001564590-19-044315,ash-10k_20190930.htm,80585,1.6442265930384066,0.9927405844760192,0.6514860085623875
ASTE,792987,2019-03-18,0000792987-19-000019,f10k-123118.htm,51681,0.2902420618796075,0.1934947079197383,0.0967473539598691
ASTH,1083446,2019-03-18,0001144204-19-014671,tv515312_10k.htm,75188,0.1994999202000319,0.5984997606000958,-0.3989998404000638
ATEC,1350653,2019-03-29,0001564590-19-010183,atec-10k_20181231.htm,60408,0.165540987948616,0.165540987948616,0.0
ATEN,1580808,2019-04-26,0001580808-19-000006,a2018form10-ka.htm,14427,0.0,1.3862895958965828,-1.3862895958965828
ATGE,730464,2019-08-28,0001558370-19-008351,atge-20190630x10k.htm,73797,1.2195617708036912,0.5420274536905294,0.6775343171131618
ATI,1018963,2019-02-28,0001018963-19-000007,atify201810-k.htm,66478,0.6769156713499203,0.0,0.6769156713499203
ATKR,1666138,2019-11-22,0001666138-19-000094,atkr2019annualreport.htm,58274,0.2574046744688884,0.6006109070940728,-0.3432062326251844
ATLC,1464343,2019-03-27,0001437749-19-005717,atlc20181231b_10k.htm,45266,0.0,2.430079971722706,-2.430079971722706
ATO,731802,2019-11-12,0000731802-19-000037,ato201993010-k.htm,52583,0.8557898940722286,0.1901755320160508,0.6656143620561779
ATR,896622,2019-02-21,0001558370-19-000824,atr-20181231x10k.htm,50640,0.1974723538704581,0.0,0.1974723538704581
ATRC,1323885,2019-03-01,0001323885-19-000009,atrc-20181231x10k.htm,52398,0.0,0.1908469788923241,-0.1908469788923241
ATRO,8063,2019-03-01,0000008063-19-000009,atro-20181231.htm,40908,0.0,0.7333528894103842,-0.7333528894103842
ATUS,1702780,2019-03-01,0001628280-19-002370,a2018123110-kalticeusa.htm,108090,1.6652789342214822,0.2775464890369137,1.3877324451845685
AVA,104918,2019-02-20,0000104918-19-000053,ava-20181231x10k.htm,84439,21.879700138561567,0.7105721289925272,21.16912800956904
AVAV,1368622,2019-06-26,0001558370-19-005898,avav-20190430x10k.htm,59938,2.669425072574994,0.5005172011078114,2.168907871467183
AVB,915912,2019-03-15,0000915912-19-000006,a10-ka.htm,2392,0.0,4.1806020066889635,-4.1806020066889635
AVDL,1012477,2019-03-15,0001012477-19-000002,avdl201810k.htm,68967,0.0,0.5799875302680992,-0.5799875302680992
AVGO,1730168,2019-12-20,0001730168-19-000144,avgo-11032019x10k.htm,81345,0.7990657077878173,0.1843997787202655,0.6146659290675518
AVNT,1122976,2019-02-19,0001122976-19-000007,pol-20181231x10xk.htm,37483,0.0,1.0671504415334951,-1.0671504415334951
AVT,8858,2019-08-15,0000008858-19-000035,avt-20190629x10k.htm,37018,0.0,0.2701388513696039,-0.2701388513696039
AVY,8818,2019-02-27,0001047469-19-000747,a2237793z10-k.htm,17189,0.0,0.8726511140845891,-0.8726511140845891
AWI,7431,2019-04-30,0001564590-19-013953,awi-10ka_20181231.htm,26269,0.0,2.284061060565686,-2.284061060565686
AWK,1410636,2019-02-19,0001410636-19-000041,a12312018-awkx10kdocument.htm,91397,0.9847150344103198,2.4617875860257996,-1.4770725516154797
AWR,1056903,2019-02-25,0001056903-19-000004,awr-20181231x10k.htm,69764,7.632876555243393,1.003382833553122,6.62949372169027
AX,1299709,2019-08-28,0001299709-19-000139,a10-k20190630doc.htm,94798,0.0,1.2658494904955802,-1.2658494904955802
AXON,1069183,2019-02-27,0001069183-19-000023,a10kaaxn123118.htm,50801,0.2952697781539733,0.0,0.2952697781539733
AXP,4962,2019-02-13,0000004962-19-000018,axp201810k.htm,89445,0.1677008217340265,2.1242104086310025,-1.956509586896976
AXS,1214816,2019-02-26,0001214816-19-000010,a201810-k.htm,127211,0.746790764949572,1.1005337588730535,-0.3537429939234814
AXSM,1579428,2019-03-15,0001558370-19-002068,axsm-20181231x10k.htm,95004,0.0,0.6315523556902867,-0.6315523556902867
AXTA,1616862,2019-02-26,0001616862-19-000012,a2018123110-kdocument.htm,74232,0.0,1.4818407155943527,-1.4818407155943527
AYI,1144215,2019-10-29,0001144215-19-000114,ayi-20190831x10k.htm,56594,0.0,0.7067887055164859,-0.7067887055164859
AZO,866787,2019-10-28,0001193125-19-276201,d771460d10k.htm,41737,0.3593933440352684,0.5989889067254475,-0.2395955626901789
AZTA,933974,2019-12-17,0001558370-19-011541,brks-20190930x10k42a7dd.htm,73156,0.0,0.4100825632894089,-0.4100825632894089
AZZ,8947,2019-05-17,0000008947-19-000058,azz201922810-k.htm,32218,1.2415419951579862,0.0,1.2415419951579862
BA,12927,2019-02-08,0000012927-19-000010,a201812dec3110k.htm,60148,0.0,0.1662565671344018,-0.1662565671344018
BAH,1443646,2019-05-28,0001443646-19-000093,bah-20190331x10k.htm,78045,0.3843936190659235,1.2813120635530784,-0.8969184444871549
BALL,9389,2019-02-22,0001558370-19-000909,bll-20181231x10k.htm,59972,0.0,0.6669779230307477,-0.6669779230307477
BANC,1169770,2019-03-01,0001169770-19-000005,banc-12312018x10k.htm,118533,0.4640058042907882,0.5483704959800224,-0.0843646916892342
BANF,760498,2019-02-26,0001564590-19-004389,banf-10k_20181231.htm,53831,0.0,0.7430662629339971,-0.7430662629339971
BANR,946673,2019-02-26,0000946673-19-000006,banr-12312018x10k.htm,98227,0.1018050026978325,1.1198550296761582,-1.0180500269783257
BAX,10456,2019-02-21,0001564590-19-003727,bax-10k_20181231.htm,61526,0.2437993693722979,1.300263303318922,-1.0564639339466242
BBSI,902791,2019-03-05,0001564590-19-006295,bbsi-10k_20181231.htm,31000,0.3225806451612903,1.2903225806451613,-0.967741935483871
BBWI,701985,2019-03-22,0000701985-19-000015,lb22201910k.htm,54130,0.0,0.461851099205616,-0.461851099205616
BBY,764478,2019-03-28,0000764478-19-000009,bby-2019x10k.htm,53574,0.4199798409676335,1.4932616567738082,-1.0732818158061743
BC,14930,2019-02-19,0000014930-19-000054,bc2018123110knew.htm,63837,3.0938170653382833,0.5482713786675439,2.5455456866707395
BCC,1328581,2019-02-26,0001328581-19-000025,bcc1231201810-k.htm,55830,0.0,0.1791151710549883,-0.1791151710549883
BCPC,9326,2019-02-28,0001628280-19-002288,bcpc-20181231x10xk.htm,38126,0.0,0.0,0.0
BCRX,882796,2019-03-14,0001171843-19-001727,f10k_031219p.htm,64445,0.6206843044456514,0.0,0.6206843044456514
BDC,913142,2019-02-20,0000913142-19-000004,bdc-20183112x10k.htm,53203,0.8458169652087288,0.657857639606789,0.1879593256019397
BDX,10795,2019-11-27,0000010795-19-000044,bdx2019-09x3010xk.htm,59176,0.0,0.2534811410031093,-0.2534811410031093
BE,1664703,2019-03-22,0001664703-19-000008,a2018q410kbloomenergycorp.htm,85647,53.358553130874405,0.4670332877975878,52.891519843076814
BELFA,729580,2019-03-08,0000729580-19-000007,bel10-k.htm,41382,0.724952878062926,0.8457783577400803,-0.1208254796771543
BFAM,1437578,2019-02-27,0001437578-19-000006,bfam-123118x10xk.htm,49760,0.0,0.0,0.0
BFC,1746109,2019-03-26,0001144204-19-016011,tv516828-10k.htm,100190,0.0,1.0480087833117078,-1.0480087833117078
BFH,1101215,2019-02-26,0001101215-19-000048,ads-20181231x10k.htm,63687,0.3140358314883728,2.0412329046744233,-1.7271970731860506
BFS,907254,2019-02-26,0000907254-19-000007,bfs-12312018x10k.htm,62084,0.0,0.7248244314155016,-0.7248244314155016
BGC,1094831,2019-03-01,0001564590-19-005654,bgcp-10k_20181231.htm,147770,0.0,0.7444000812072815,-0.7444000812072815
BHC,885590,2019-02-20,0000885590-19-000006,bhc2018form10-k.htm,132115,0.0,0.6433788744654279,-0.6433788744654279
BHE,863436,2019-02-28,0000863436-19-000006,form10k.htm,40139,0.3737013876778196,0.2491342584518797,0.1245671292259398
BHF,1685040,2019-02-26,0001685040-19-000009,brighthouse-12312018x10k.htm,146917,11.503093583451882,1.2592143863542,10.243879197097682
BIIB,875045,2019-02-06,0000875045-19-000006,biib-20181231x10k.htm,108455,0.1383062099488267,0.8759393296759025,-0.7376331197270758
BIO,12208,2019-04-01,0000012208-19-000014,a10k123118.htm,50513,0.0,0.395937679409261,-0.395937679409261
BJ,1531152,2019-03-25,0001531152-19-000010,bj-20190202x10k.htm,71345,0.7358609573200645,0.5606559674819539,0.1752049898381106
BKD,1332349,2019-04-29,0001193125-19-125727,d722182d10ka.htm,30444,0.0,0.0,0.0
BKE,885245,2019-04-03,0000885245-19-000007,bke20190202-10k.htm,26318,0.0,0.0,0.0
BKH,1130464,2019-02-19,0001130464-19-000012,bkh10k122018.htm,85476,62.21044503720343,0.6434554728812766,61.56698956432215
BKNG,1075531,2019-02-27,0001075531-19-000009,bkng1231201810k.htm,75688,0.0,0.660606701194377,-0.660606701194377
BKR,1701605,2019-02-19,0001701605-19-000021,fiscalyear2018form10-k.htm,65714,2.967404206105244,0.8369601606963509,2.1304440454088933
BKU,1504008,2019-02-27,0001504008-19-000009,document-20181231.htm,78396,0.0,0.3826725853359864,-0.3826725853359864
BL,1666134,2019-02-28,0001564590-19-005462,bl-10k_20181231.htm,57604,0.0,1.475591972779668,-1.475591972779668
BLBD,1589526,2019-12-12,0001589526-19-000054,a10-k201993019.htm,47597,0.4727188688362712,1.2605836502300565,-0.7878647813937854
BLD,1633931,2019-02-26,0001558370-19-001088,bld-20181231x10k.htm,35546,0.5626512125133629,0.5626512125133629,0.0
BLDR,1316835,2019-03-01,0001564590-19-005770,bldr-10k_20181231.htm,44962,0.0,0.2224100351407855,-0.2224100351407855
BLKB,1280058,2019-02-20,0001280058-19-000007,a201810-k.htm,57296,1.396258028483664,3.926975705110305,-2.5307176766266406
BMI,9092,2019-02-26,0001564590-19-004479,bmi-10k_20181231.htm,30590,0.8172605426610003,0.3269042170644001,0.4903563255966002
BMRN,1048477,2019-02-28,0001564590-19-005033,bmrn-10k_20181231.htm,80420,0.0,0.0,0.0
BMY,14272,2019-02-25,0000014272-19-000047,bmy-20181231x10xk.htm,69906,0.0,0.7152461877378193,-0.7152461877378193
BNL,1424182,2019-03-14,0001564590-19-007675,ck0001424182-10k_20181231.htm,76914,0.0,0.650076709051668,-0.650076709051668
BOH,46195,2019-03-01,0000046195-19-000042,bankofhawaii10k12312018.htm,75119,1.098257431541953,0.9984158468563212,0.0998415846856321
BOKF,875357,2019-03-01,0000875357-19-000011,a20181231bokf10k.htm,84485,0.0,0.4734568266556193,-0.4734568266556193
BOOT,1610250,2019-05-24,0001558370-19-005281,boot-20190330x10k.htm,52080,0.1920122887864823,1.0560675883256527,-0.8640552995391705
BOX,1372612,2019-03-20,0001564590-19-008669,box-10k_20190131.htm,58528,0.0,0.683433570256971,-0.683433570256971
BPOP,763901,2019-03-01,0001193125-19-059912,d667927d10k.htm,27544,0.0,0.9076386871914028,-0.9076386871914028
BRBR,1772016,2019-11-22,0001772016-19-000038,brbrfy201910k.htm,50825,0.0,0.4918839153959665,-0.4918839153959665
BRC,746598,2019-09-06,0000746598-19-000128,brc-20190731x10k.htm,51915,0.1926225561013194,0.3852451122026389,-0.1926225561013194
BRKR,1109354,2019-03-01,0001047469-19-000839,a2237863z10-k.htm,68708,0.4366303778308202,0.1455434592769401,0.2910869185538802
BRO,79282,2019-02-26,0000079282-19-000006,bro-20181231x10k.htm,57617,0.5206796605168613,0.867799434194769,-0.3471197736779076
BRX,1581068,2019-02-11,0001581068-19-000005,brx10k12312018.htm,60697,0.9885167306456664,1.89465706707086,-0.906140336425194
BTU,1064728,2019-02-27,0001064728-19-000013,btu_20181231-10k.htm,123212,2.3130863876895105,0.3652241664772911,1.9478622212122192
BURL,1579298,2019-03-20,0001564590-19-008656,burl-10k_20190202.htm,54030,0.0,0.555247084952804,-0.555247084952804
BV,1734713,2019-11-21,0001564590-19-044016,bv-10k_20190930.htm,57168,0.0,0.3498460677301987,-0.3498460677301987
BWA,908255,2019-02-19,0000908255-19-000014,a2018123110k.htm,57520,2.5208623087621698,0.0,2.5208623087621698
BWXT,1486957,2019-02-25,0001486957-19-000005,bwxt_123118x10kdocument.htm,63354,1.104902610727026,0.0,1.104902610727026
